ward,year,category,location,cost,geometry_type,grammar
18,2025,Street Resurfacing,ON W 83RD PL FROM S ROCKWELL ST (2600 W) TO S WASHTENAW AVE,66373.4,line,street_segment
18,2025,Street Resurfacing,ON W 83RD PL FROM S WHIPPLE ST (3030 W) TO S ALBANY AVE,19962.26,line,street_segment
18,2025,Street Resurfacing,ON W 84TH PL FROM S HOMAN AVE (3400 W) TO S ST LOUIS AVE,53434.29,line,street_segment
18,2025,Street Resurfacing,ON W 86TH PL FROM S FRANCISCO AVE (2900 W) TO S SACRAMENTO AVE,59893.24,line,street_segment
18,2025,Street Resurfacing,ON W 86TH ST FROM S FRANCISCO AVE (2900 W) TO S SACRAMENTO AVE,57892.96,line,street_segment
18,2025,Street Speed Hump,ON S KEELER AVE FROM W 79TH PL (7920 S) TO W 80TH PL,4880.0,line,street_segment
18,2025,Street Speed Hump,ON S LAWNDALE AVE FROM W 84TH ST (8400 S) TO W 85TH ST,4880.0,line,street_segment
18,2025,Street Speed Hump,ON S LAWNDALE AVE FROM W 85TH PL (8530 S) TO W 87TH ST,9760.0,line,street_segment
18,2025,Street Speed Hump,ON S ROCKWELL ST FROM W 72ND ST (7200 S) TO W 73RD ST,4880.0,line,street_segment
18,2025,Street Speed Hump,ON S TALMAN AVE FROM W 81ST ST (8100 S) TO W 82ND ST,4880.0,line,street_segment
18,2025,Street Speed Hump,ON W 77TH ST FROM S SPRINGFIELD AVE (3900 W) TO S PULASKI RD,2440.0,line,street_segment
18,2025,Unknown,MENU BUDGET,1500000.0,unknown,unresolvable_text
18,2025,Unknown,WARD COMMITTED 2025 TOTAL,1499809.89,unknown,unresolvable_text
18,2025,Unknown,WARD 2025 BALANCE,190.11,unknown,unresolvable_text
18,2025,Bollard,S MALTA ST & W 100TH PL,1923.73,point,intersection
18,2025,Unknown,Miscellaneous CDOT Projects (2025) 9243 S BELL AVE,660.0,unknown,unresolvable_text
18,2025,Street Bump Outs,S WALDEN PKWY & W 101ST ST,3452.27,point,intersection
18,2025,Street Resurfacing,ON E 110TH ST FROM S CAMPBELL AVE (2500 W) TO S ROCKWELL ST,57246.91,line,street_segment
18,2025,Street Resurfacing,ON E 114TH ST FROM S OAKLEY AVE (2300 W) TO S WESTERN AVE,45366.75,line,street_segment
18,2025,Street Resurfacing,ON S CAMPBELL AVE FROM W 105TH ST (10500 S) TO W 106TH ST,56426.87,line,street_segment
18,2025,Street Resurfacing,ON S CENTRAL PARK AVE FROM W 116TH PL (11630 S) TO W 117TH ST,53439.73,line,street_segment
18,2025,Street Resurfacing,ON S CHARLES ST FROM W 100TH PL (10000 S) TO W 103RD ST,165328.03,line,street_segment
18,2025,Street Resurfacing,ON S CHURCH ST FROM W MONTVALE AVE (11300 S) TO W EDMAIRE ST,52083.75,line,street_segment
18,2025,Street Resurfacing,ON S CLAREMONT AVE FROM 8930 S TO W 90TH ST,26863.94,line,street_segment
18,2025,Street Resurfacing,ON S CLAREMONT AVE FROM 9435 S TO W 94TH ST,34086.38,line,street_segment
18,2025,Street Resurfacing,ON S DRAKE AVE FROM W 109TH ST (10900 S) TO W 110TH ST,63533.96,line,street_segment
18,2025,Street Resurfacing,ON S HAMILTON AVE FROM W 103RD ST (10300 S) TO W 104TH ST,44567.72,line,street_segment
18,2025,Street Resurfacing,ON S HOYNE AVE FROM W 110TH PL (11040 S) TO W 111TH ST,19230.47,line,street_segment
18,2025,Street Resurfacing,ON S HOYNE AVE FROM W 110TH ST (10930 S) TO W 110TH PL,33205.53,line,street_segment
18,2025,Street Resurfacing,ON S MAPLEWOOD AVE FROM W 111TH ST (11100 S) TO W 112TH ST,69229.95,line,street_segment
18,2025,Street Resurfacing,ON S OAKLEY AVE FROM W 100TH ST (10000 S) TO W 101ST ST,22137.06,line,street_segment
18,2025,Street Resurfacing,ON S OAKLEY AVE FROM W 97TH ST (9700 S) TO W 98TH ST,56244.84,line,street_segment
18,2025,Street Resurfacing,ON S PROSPECT AVE FROM W 99TH ST (9900 S) TO W 100TH ST,68574.82,line,street_segment
18,2025,Street Resurfacing,ON S SPRINGFIELD AVE FROM W 104TH ST (10400 S) TO W 105TH ST,87370.23,line,street_segment
18,2025,Street Resurfacing,ON S SPRINGFIELD AVE FROM W 106TH ST (10600 S) TO W 107TH ST,62463.02,line,street_segment
18,2025,Street Resurfacing,ON S ST LOUIS AVE FROM W 110TH ST (11000 S) TO W 111TH ST,64128.83,line,street_segment
18,2025,Street Resurfacing,ON S WASHTENAW AVE FROM W 110TH ST (11000 S) TO W 112TH ST,112657.96,line,street_segment
19,2025,Street Resurfacing,ON S WINCHESTER AVE FROM W 91ST ST (9100 S) TO W 91ST ST,54282.59,line,street_segment
19,2025,Street Resurfacing,ON W 104TH PL FROM S PROSPECT AVE (1600 W) TO S WOOD ST,117338.05,line,street_segment
19,2025,Street Resurfacing,ON W 106TH ST FROM S HARDING AVE (3930 W) TO S PULASKI RD,49204.52,line,street_segment
19,2025,Street Resurfacing,ON W 115TH ST FROM S BELL AVE (2230 W) TO S OAKLEY AVE,65179.63,line,street_segment
19,2025,Street Speed Hump,ON W 110TH ST FROM S SPAULDING AVE (3300 W) TO S HOMAN AVE,4880.0,line,street_segment
19,2025,Unknown,MENU BUDGET,1500000.0,unknown,unresolvable_text
19,2025,Unknown,WARD COMMITTED 2025 TOTAL,1491107.54,unknown,unresolvable_text
19,2025,Unknown,WARD 2025 BALANCE,8892.46,unknown,unresolvable_text
19,2025,Unknown,Miscellaneous CDOT Projects (2025) 717 E 61ST ST,660.0,unknown,unresolvable_text
19,2025,Pavement Markings,Pavement Markings Menu (2025) S DR MARTIN LUTHER KING JR DR & E GARFIELD BLVD,750.0,point,intersection
19,2025,Pavement Markings,Pavement Markings Menu (2025) S STATE ST & E 63RD ST,5000.0,point,intersection
19,2025,Sidewalk,4747 S PAULINA ST,1667.62,unknown,single_address
19,2025,Street Bump Outs,S ELLIS AVE & E 61ST ST,21654.12,point,intersection
19,2025,Street Bump Outs,W 51ST PL & S MORGAN ST,14371.36,point,intersection
19,2025,Street Light Upgrade,1001 W 47TH PL; 1007 W 47TH PL; 1011 W 47TH PL,1500.0,unknown,multi_location
19,2025,Street Resurfacing,ON S ABERDEEN ST FROM W 51ST ST (5100 S) TO W 53RD ST,158114.8,line,street_segment
19,2025,Street Resurfacing,ON S CARPENTER ST FROM W 51ST ST (5100 S) TO W 53RD ST,150426.36,line,street_segment
19,2025,Street Resurfacing,ON S CHAMPLAIN AVE FROM E 63RD ST (6300 S) TO E 65TH ST,147086.12,line,street_segment
19,2025,Street Resurfacing,ON S DORCHESTER AVE FROM E 61ST ST (6100 S) TO E 62ND ST,8199.86,line,street_segment
19,2025,Street Resurfacing,ON S EVANS AVE FROM E 63RD ST (6300 S) TO E 64TH ST,54714.17,line,street_segment
19,2025,Street Resurfacing,ON S LANGLEY AVE FROM E 63RD ST (6300 S) TO E 64TH ST,54013.52,line,street_segment
19,2025,Street Resurfacing,ON S PAULINA ST FROM W 48TH ST (4800 S) TO W 49TH ST,7585.44,line,street_segment
19,2025,Street Resurfacing,ON S RHODES AVE FROM E 63RD ST (6300 S) TO E 64TH ST,64891.53,line,street_segment
19,2025,Street Resurfacing,ON S ST LAWRENCE AVE FROM E 63RD ST (6300 S) TO E 64TH ST,64244.84,line,street_segment
19,2025,Street Resurfacing,ON S VERNON AVE FROM E 63RD ST (6300 S) TO E 65TH ST,187010.16,line,street_segment
19,2025,Street Resurfacing,ON S WABASH AVE FROM E 59TH ST (5900 S) TO E 60TH ST,83348.69,line,street_segment
19,2025,Street Resurfacing,ON W 50TH PL FROM S UNION AVE (700 W) TO S HALSTED ST,54890.33,line,street_segment
19,2025,Street Resurfacing,ON W 51ST PL FROM S HALSTED ST (800 W) TO S MORGAN ST,133369.43,line,street_segment
19,2025,Street Resurfacing,ON W 61ST PL FROM S STEWART AVE (400 W) TO S NORMAL BLVD,58012.28,line,street_segment
19,2025,Street Resurfacing,ON W 62ND ST FROM S STEWART AVE (400 W) TO S WALLACE ST,105558.75,line,street_segment
19,2025,Street Speed Hump,ON S ELLIS AVE FROM E 61ST ST (6130 S) TO E 62ND ST,4880.0,line,street_segment
20,2025,Unknown,MENU BUDGET,1500000.0,unknown,unresolvable_text
20,2025,Unknown,WARD COMMITTED 2025 TOTAL,1381949.38,unknown,unresolvable_text
20,2025,Unknown,WARD 2025 BALANCE,118050.62,unknown,unresolvable_text
20,2025,Pavement Markings,Pavement Markings Menu (2025) ON S ASHLAND AVE FROM W 89TH ST (8860 S) TO W 91ST ST,3750.0,line,street_segment
20,2025,Pavement Markings,Pavement Markings Menu (2025) ON W 95TH ST FROM S HALSTED ST (800 W) TO S LOOMIS ST,11000.0,line,street_segment
20,2025,Pavement Markings,Pavement Markings Menu (2025) W 103RD ST & S MORGAN ST,1955.33,point,intersection
20,2025,Pavement Markings,Pavement Markings Menu (2025) W 85TH ST & S LAFAYETTE AVE,3910.66,point,intersection
20,2025,Pavement Markings,Pavement Markings Menu (2025) W 88TH ST & S VINCENNES AVE,1955.33,point,intersection
20,2025,Sidewalk,ON W 103RD ST FROM S GREEN ST (830 W) TO S PEORIA ST,15751.53,line,street_segment
20,2025,Street Light Upgrade,12245 S BISHOP ST,500.0,unknown,single_address
20,2025,Street Light Upgrade,9029 S BISHOP ST,500.0,unknown,single_address
20,2025,Street Light Upgrade,9637 S BISHOP ST,500.0,unknown,single_address
20,2025,Street Resurfacing,ON S ADA ST FROM 11255 S TO W 112TH PL,17916.98,line,street_segment
20,2025,Street Resurfacing,ON S CARPENTER ST FROM W 87TH ST (8700 S) TO W 89TH ST,98442.75,line,street_segment
20,2025,Street Resurfacing,ON S CARPENTER ST FROM W 97TH ST (9700 S) TO W 98TH PL,93192.11,line,street_segment
20,2025,Street Resurfacing,ON S JUSTINE ST FROM W 115TH ST (11500 S) TO W 116TH ST,58335.69,line,street_segment
20,2025,Street Resurfacing,ON S LAFLIN ST FROM W 114TH PL (11430 S) TO W 115TH ST,25526.85,line,street_segment
20,2025,Street Resurfacing,ON S LAFLIN ST FROM W 115TH ST (11500 S) TO W 116TH ST,57873.9,line,street_segment
20,2025,Street Resurfacing,ON S LOOMIS ST FROM W 112TH ST (11200 S) TO W 112TH PL,34676.52,line,street_segment
20,2025,Street Resurfacing,ON S LOOMIS ST FROM W 89TH ST (8858 S) TO W 93RD ST,281917.61,line,street_segment
20,2025,Street Resurfacing,ON S MORGAN ST FROM W 103RD ST (10300 S) TO W 103RD PL,48417.51,line,street_segment
20,2025,Street Resurfacing,ON S MORGAN ST FROM W 105TH ST (10500 S) TO W 106TH ST,59547.32,line,street_segment
20,2025,Street Resurfacing,ON S MORGAN ST FROM W 87TH ST (8700 S) TO W 89TH ST,111362.86,line,street_segment
20,2025,Street Resurfacing,ON S MORGAN ST FROM W 98TH ST (9800 S) TO W 98TH PL,23575.68,line,street_segment
20,2025,Street Resurfacing,ON S PEORIA ST FROM W 100TH ST (10000 S) TO W 101ST ST,58813.4,line,street_segment
20,2025,Street Resurfacing,ON S PEORIA ST FROM W 87TH ST (8700 S) TO S VINCENNES AVE,47601.21,line,street_segment
21,2025,Street Resurfacing,ON S RACINE AVE FROM W 117TH ST (11700 S) TO W 118TH ST,58747.54,line,street_segment
21,2025,Street Resurfacing,ON S THROOP ST FROM W 90TH ST (9000 S) TO W 91ST ST,69669.76,line,street_segment
21,2025,Street Resurfacing,ON W 108TH ST FROM S SANGAMON ST (930 W) TO S BEVERLY AVE,122031.81,line,street_segment
21,2025,Street Resurfacing,ON W 113TH PL FROM S MORGAN ST (1000 W) TO S ABERDEEN ST,49345.22,line,street_segment
21,2025,Street Resurfacing,ON W 114TH PL FROM 1565 W TO S LAFLIN ST,35428.99,line,street_segment
21,2025,Street Resurfacing,ON W 98TH ST FROM S RACINE AVE (1200 W) TO S THROOP ST,58190.12,line,street_segment
21,2025,Street Speed Hump,ON W 112TH PL FROM S LOOMIS ST (1400 W) TO S BISHOP ST,2440.0,line,street_segment
21,2025,Unknown,MENU BUDGET,1500000.0,unknown,unresolvable_text
21,2025,Unknown,WARD COMMITTED 2025 TOTAL,1452876.68,unknown,unresolvable_text
21,2025,Unknown,WARD 2025 BALANCE,47123.32,unknown,unresolvable_text
21,2025,Alley Apron,2501 S SPRINGFIELD AVE,20000.0,unknown,single_address
21,2025,Alley Resurfacing,W 24TH PL & S KEELER AVE&S KEDVALE AVE & W 25TH ST,22291.23,polygon,alley_block_polygon
21,2025,Alley Resurfacing,W 24TH ST & S AVERS AVE&S SPRINGFIELD AVE & W 25TH ST,40814.91,polygon,alley_block_polygon
21,2025,Alley Resurfacing,W 24TH ST & S KARLOV AVE&S KEDVALE AVE & W 24TH PL,21411.72,polygon,alley_block_polygon
21,2025,Alley Resurfacing,W 27TH ST & S KOLIN AVE&S KOSTNER AVE & W 28TH ST,31271.31,polygon,alley_block_polygon
21,2025,Alley Resurfacing,W 27TH ST & S TRUMBULL AVE&S ST LOUIS AVE & W 28TH ST; 2700-2758 S TRUMBULL AVE,42730.74,polygon,alley_block_polygon
21,2025,Alley Resurfacing,W 30TH ST & S KILDARE AVE&S TRIPP AVE & W 31ST ST,27142.6,polygon,alley_block_polygon
21,2025,Alley Resurfacing,W 43RD ST & S KEATING AVE&S CICERO AVE & W 44TH ST,34760.74,polygon,alley_block_polygon
21,2025,Alley Speed Hump,S LAWNDALE AVE & W 27TH ST&W 26TH ST & S RIDGEWAY AVE,2900.0,polygon,alley_block_polygon
21,2025,Alley Speed Hump,W 27TH ST & S KOLIN AVE&S KOSTNER AVE & W 28TH ST,1450.0,polygon,alley_block_polygon
21,2025,Arterial Street Bump Outs,S PULASKI RD & W 32ND ST,74314.4,point,intersection
21,2025,Arterial Street Bump Outs,W CERMAK RD & S KENNETH AVE,13829.8,point,intersection
21,2025,Curb & Gutter,2300-2306 S TRUMBULL AVE,6467.15,line,address_range
22,2025,Curb & Gutter,ON S LAWNDALE AVE FROM W 31ST ST (3100 S) TO W 32ND ST,17814.65,line,street_segment
22,2025,Unknown,Miscellaneous CDOT Projects (2025) 1958 W NEWPORT AVE,600.0,unknown,unresolvable_text
22,2025,Unknown,Miscellaneous CDOT Projects (2025) 3112 S KOSTNER AVE,600.0,unknown,unresolvable_text
22,2025,Unknown,Miscellaneous CDOT Projects (2025) ON W CERMAK RD FROM S PULASKI RD (4000 W) TO S KOSTNER AVE,22800.0,line,street_segment
22,2025,Pavement Markings,Pavement Markings Menu (2025) W 26TH ST & S KOMENSKY AVE,3100.0,point,intersection
22,2025,Pavement Markings,Pavement Markings Menu (2025) W OGDEN AVE & S KOSTNER AVE,12000.0,point,intersection
22,2025,Pedestrian Refuge Island,3350 S KEDZIE AVE,185.29,unknown,single_address
22,2025,Sidewalk,3010 S KOLIN AVE,478.99,unknown,single_address
22,2025,Sidewalk,3138-3140 S RIDGEWAY AVE,11275.15,line,address_range
22,2025,Sidewalk,4317-4319 S KEATING AVE; 4322 S KEATING AVE,15131.84,unknown,multi_location
22,2025,Sidewalk,4538 S KEATING AVE,10188.93,unknown,single_address
22,2025,Sidewalk,4541 S LAVERGNE AVE; 4536-4542 S LAVERGNE AVE; 4509 S LAVERGNE AVE,21622.95,line,address_range
22,2025,Sidewalk,4614 S LECLAIRE AVE,6847.81,unknown,single_address
22,2025,Sidewalk,4626-4634 S KEATING AVE; 4601-4603 S KEATING AVE; 4600-4604 S KEATING AVE,58119.19,line,address_range
22,2025,Sidewalk,4727 S LAPORTE AVE,9407.01,unknown,single_address
22,2025,Sidewalk,4824 S LA CROSSE AVE,6037.66,unknown,single_address
22,2025,Sidewalk,4937 S LAMON AVE,923.99,unknown,single_address
22,2025,Unknown,Speed Indicator Signs (2025) 2521-2525 S KOSTNER AVE,14150.35,unknown,unresolvable_text
22,2025,Unknown,Speed Indicator Signs (2025) 2641 S LAWNDALE AVE; 2636 S LAWNDALE AVE,32620.7,unknown,multi_location
22,2025,Unknown,Speed Indicator Signs (2025) 2707 S KOSTNER AVE,15150.35,unknown,unresolvable_text
22,2025,Unknown,Speed Indicator Signs (2025) 3018 S LAWNDALE AVE; 3023 S LAWNDALE AVE,32620.7,unknown,multi_location
22,2025,Unknown,Speed Indicator Signs (2025) 3223 S PULASKI RD; 3140 S PULASKI RD,30460.7,unknown,multi_location
22,2025,Street Bump Outs,W 46TH ST & S KNOX AVE,10901.89,point,intersection
22,2025,Street Bump Outs,W CERMAK RD & S KEELER AVE,24000.0,point,intersection
22,2025,Street Light Pole for High Definition Camera,2641 S LAWNDALE AVE; 2636 S LAWNDALE AVE,6000.0,unknown,multi_location
22,2025,Street Light Pole for High Definition Camera,3018 S LAWNDALE AVE; 3023 S LAWNDALE AVE,6000.0,unknown,multi_location
22,2025,Street Light Pole for High Definition Camera,3223 S PULASKI RD,3000.0,unknown,single_address
22,2025,Street Resurfacing,ON S KEATING AVE FROM W 43RD ST (4299 S) TO W 45TH ST,122221.13,line,street_segment
22,2025,Street Resurfacing,ON S KEELER AVE FROM W 31ST ST (3100 S) TO W 32ND ST,59522.25,line,street_segment
22,2025,Street Resurfacing,ON S LAWLER AVE FROM W 46TH ST (4600 S) TO W 47TH ST,58079.41,line,street_segment
22,2025,Street Resurfacing,ON S RIDGEWAY AVE FROM W 25TH ST (2500 S) TO W 26TH ST,62169.85,line,street_segment
22,2025,Street Resurfacing,ON W 28TH ST FROM S CHRISTIANA AVE (3330 W) TO S HOMAN AVE,42091.67,line,street_segment
22,2025,Street Resurfacing,S HAMLIN AVE & W 27TH ST,37329.73,point,intersection
22,2025,Street Resurfacing,S SPRINGFIELD AVE & W 27TH ST,21397.97,point,intersection
22,2025,Street Speed Hump,ON W 28TH ST FROM S CHRISTIANA AVE (3330 W) TO S HOMAN AVE,2440.0,line,street_segment
22,2025,Street Speed Hump,ON W 46TH ST FROM S KNOX AVE (4630 W) TO S KILPATRICK AVE,2440.0,line,street_segment
22,2025,Street Traffic Circle,W 46TH ST & S KILPATRICK AVE,25004.93,point,intersection
22,2025,Unknown,MENU BUDGET,1500000.0,unknown,unresolvable_text
22,2025,Unknown,WARD COMMITTED 2025 TOTAL,1192550.42,unknown,unresolvable_text
22,2025,Unknown,WARD 2025 BALANCE,307449.58,unknown,unresolvable_text
22,2025,Alley Apron,3653 W 58TH PL,19917.26,unknown,single_address
22,2025,Alley Apron,3701 W 58TH PL,19293.0,unknown,single_address
22,2025,Alley Apron,5200 S NAGLE AVE,35289.4,unknown,single_address
22,2025,Alley Apron,5401 S NEVA AVE,25442.67,unknown,single_address
22,2025,Alley Apron,5429 S MCVICKER AVE; 5238 S AUSTIN AVE,20455.25,unknown,multi_location
22,2025,Alley Apron,6400 W 52ND ST,32749.22,unknown,single_address
22,2025,Alley Apron,6401 W 52ND ST,19891.23,unknown,single_address
22,2025,Alley Speed Hump,W 54TH ST & S KOSTNER AVE&S KENNETH AVE & W 55TH ST,3625.0,polygon,alley_block_polygon
22,2025,Alley Speed Hump,W 56TH ST & S HAMLIN AVE&S SPRINGFIELD AVE & W 56TH PL,1450.0,polygon,alley_block_polygon
22,2025,Alley Speed Hump,W 60TH ST & S KOMENSKY AVE&S PULASKI RD & W 61ST ST,2175.0,polygon,alley_block_polygon
22,2025,Alley Speed Hump,W 66TH PL & S SPRINGFIELD AVE&S PULASKI RD & W MARQUETTE RD,1450.0,polygon,alley_block_polygon
22,2025,Curb & Gutter,3724 W 65TH PL,4948.94,unknown,single_address
22,2025,Curb & Gutter,5145 S SPRINGFIELD AVE,7812.87,unknown,single_address
22,2025,Curb & Gutter,6857 S PULASKI RD,21150.01,unknown,single_address
22,2025,Diagonal Parking,3701 W 59TH ST,63775.92,unknown,single_address
22,2025,Floodlight,5100 S KEATING AVE,1150.0,unknown,single_address
22,2025,Floodlight,5100 S LA CROSSE AVE,2300.0,unknown,single_address
22,2025,Floodlight,5301 S KILDARE AVE; 5300 S KILDARE AVE,2300.0,unknown,multi_location
22,2025,Floodlight,5444 S NARRAGANSETT AVE; 6410 W ARCHER AVE,3450.0,unknown,multi_location
22,2025,Pavement Markings,Pavement Markings Menu (2025) 6700 S KEATING AVE,1500.0,unknown,unresolvable_text
22,2025,Pavement Markings,Pavement Markings Menu (2025) S ARCHER AVE & S LARAMIE AVE,5921.34,point,intersection
22,2025,Pavement Markings,Pavement Markings Menu (2025) W ARCHER AVE & S NARRAGANSETT AVE,15000.0,point,intersection
22,2025,Sidewalk,3610 W 62ND PL,5524.91,unknown,single_address
23,2025,Sidewalk,3721 W 61ST PL,9389.58,unknown,single_address
23,2025,Sidewalk,3745-3747 W 60TH ST,10180.78,line,address_range
23,2025,Sidewalk,3752 W 64TH PL,11267.09,unknown,single_address
23,2025,Sidewalk,3935 W 63RD PL,6615.58,unknown,single_address
23,2025,Sidewalk,3944 W 67TH PL,16291.62,unknown,single_address
23,2025,Sidewalk,5107 S NASHVILLE AVE,2106.24,unknown,single_address
23,2025,Sidewalk,5121 S AVERS AVE,591.59,unknown,single_address
23,2025,Sidewalk,5128 S SAYRE AVE,2172.79,unknown,single_address
23,2025,Sidewalk,5130 S NORDICA AVE,4260.71,unknown,single_address
23,2025,Sidewalk,5134 S MELVINA AVE,2217.21,unknown,single_address
23,2025,Sidewalk,5135 S MERRIMAC AVE,5860.35,unknown,single_address
23,2025,Sidewalk,5145 S MELVINA AVE,3705.88,unknown,single_address
23,2025,Sidewalk,5211 S OAK PARK AVE,4406.64,unknown,single_address
23,2025,Sidewalk,5214 S PARKSIDE AVE,781.22,unknown,single_address
23,2025,Sidewalk,5241 S NEW ENGLAND AVE; 5245 S NEW ENGLAND AVE,23859.81,unknown,multi_location
23,2025,Sidewalk,5338 S NORMANDY AVE,4995.02,unknown,single_address
23,2025,Sidewalk,5340 S LARAMIE AVE,14897.21,unknown,single_address
23,2025,Sidewalk,5355 S NATOMA AVE,12368.5,unknown,single_address
23,2025,Sidewalk,5358 S MERRIMAC AVE,14264.89,unknown,single_address
23,2025,Sidewalk,5980 S ARCHER AVE,35488.63,unknown,single_address
23,2025,Sidewalk,6200 S ARCHER AVE,46920.08,unknown,single_address
23,2025,Sidewalk,6738 S KOMENSKY AVE,4657.97,unknown,single_address
23,2025,Sidewalk,6742 S KILBOURN AVE,6335.02,unknown,single_address
23,2025,Street Bump Outs,5100-5101 S MEADE AVE; W 51ST ST & S MEADE AVE,22724.11,unknown,multi_location
23,2025,Street Bump Outs,5100-5101 S MERRIMAC AVE,4594.7,line,address_range
23,2025,Street Light Upgrade,5218 S PARKSIDE AVE,500.0,unknown,single_address
23,2025,Street Light Upgrade,6759 S KEELER AVE,500.0,unknown,single_address
23,2025,Street Resurfacing,ON S HARDING AVE FROM W 53RD ST (5300 S) TO W 55TH ST,101701.31,line,street_segment
23,2025,Street Resurfacing,ON S KARLOV AVE FROM W 59TH ST (5900 S) TO W 60TH ST,63873.02,line,street_segment
23,2025,Street Resurfacing,ON S KARLOV AVE FROM W MARQUETTE RD (6700 S) TO W 68TH ST,54638.03,line,street_segment
23,2025,Street Resurfacing,ON S KILDARE AVE FROM W MARQUETTE RD (6700 S) TO W 68TH ST,52347.99,line,street_segment
23,2025,Street Resurfacing,ON S LATROBE AVE FROM W 51ST ST (5100 S) TO W 52ND ST,63769.09,line,street_segment
23,2025,Street Resurfacing,ON S LAWNDALE AVE FROM W 72ND ST (7200 S) TO W 73RD ST,56106.0,line,street_segment
23,2025,Street Resurfacing,ON S MELVINA AVE FROM S ARCHER AVE (6270 S) TO W 54TH ST,20518.31,line,street_segment
23,2025,Street Resurfacing,ON S MOBILE AVE FROM W 54TH ST (5400 S) TO W 55TH ST,33931.62,line,street_segment
23,2025,Street Resurfacing,ON W 52ND ST FROM S LAVERGNE AVE (5000 W) TO S LARAMIE AVE,131625.48,line,street_segment
